,id_x,type,startTime,endTime,duration,success,failure,parent,next,previous,object_acted_on,object_type,bodyPartsUsed,arm,grasp,effort,id_y,action_task_id,t_x,t_y,t_z,q_x,q_y,q_z,q_w,information
19,Action_LTNFSKEH,Perceiving,1611266313.2814806,1611266323.200333,9.91885232925415,True,,,,,balea_bottle_0,,,,,,19,Action_LTNFSKEH,1.6399998982747397,-0.440000057220459,0.0,0.0,0.0,0.0419810488820076,0.9991183876991272,
13,Action_PHOYIRKE,Perceiving,1611235962.6202679,1611235975.5466018,12.926333904266356,True,,,,,balea_bottle_0,,,,,,13,Action_PHOYIRKE,1.7599997202555338,-0.4800000190734863,0.0,0.0,0.0,-0.024888861924409863,0.9996902346611024,
22,Action_VIJRXYGC,Perceiving,1611284814.6968474,1611284822.8465304,8.149682998657228,True,,,,,balea_bottle_0,,,,,,22,Action_VIJRXYGC,1.559999974568685,-0.440000057220459,0.0,0.0,0.0,0.08542142808437347,0.9963449239730836,
23,Action_IFCLDRTH,Perceiving,1611284735.5019176,1611284743.0198135,7.517895936965942,True,,,,,balea_bottle_0,,,,,,23,Action_IFCLDRTH,1.2799997965494792,-0.5199999809265137,0.0,0.0,0.0,0.2397928386926651,0.9708240628242492,
1,Action_OIKWZPLE,Perceiving,1611270793.6263034,1611270804.8991256,11.272822141647339,True,,,,,balea_bottle_0,,,,,,1,Action_OIKWZPLE,1.679999796549479,-0.440000057220459,0.0,0.0,0.0,0.01973044686019421,0.9998053312301636,
7,Action_ZHOTMLQI,Perceiving,1611255498.507994,1611255505.7216802,7.213685989379883,True,,,,,balea_bottle_0,,,,,,7,Action_ZHOTMLQI,1.5199999491373697,-0.440000057220459,0.0,0.0,0.0,0.10644959658384323,0.9943180680274964,
5,Action_NXBMCDQL,Perceiving,1611259213.3903143,1611259223.168566,9.778251409530641,True,,,,,balea_bottle_0,,,,,,5,Action_NXBMCDQL,1.879999669392904,-0.5999998728434245,0.0,0.0,0.0,-0.10551803559064864,0.9944174289703368,
15,Action_XUBLGZDR,Perceiving,1611295244.69235,1611295255.1913805,10.499030351638792,True,,,,,balea_bottle_0,,,,,,15,Action_XUBLGZDR,1.679999796549479,-0.5999998728434245,0.0,0.0,0.0,0.031800512224435806,0.9994942545890808,
0,Action_ZUTDSKQP,Perceiving,1611232460.183401,1611232470.0814395,9.898038387298584,True,,,,,balea_bottle_0,,,,,,0,Action_ZUTDSKQP,1.5199999491373697,-0.440000057220459,0.0,0.0,0.0,0.10644959658384323,0.9943180680274964,
4,Action_BFTJDZVQ,Perceiving,1611229058.5144162,1611229066.3877895,7.87337327003479,True,,,,,balea_bottle_0,,,,,,4,Action_BFTJDZVQ,2.0,-0.2800002098083496,0.0,0.0,0.0,-0.13997258245944974,0.9901553988456726,
6,Action_ENTFWQXP,Perceiving,1611297213.8937988,1611297224.2966006,10.402801513671877,True,,,,,balea_bottle_0,,,,,,6,Action_ENTFWQXP,1.2799997965494792,-0.5199999809265137,0.0,0.0,0.0,0.2397928386926651,0.9708240628242492,
9,Action_BGOCVIZU,Perceiving,1611297245.0137663,1611297255.0095608,9.995794773101807,True,,,,,balea_bottle_0,,,,,,9,Action_BGOCVIZU,1.6399998982747397,-0.2800002098083496,0.0,0.0,0.0,0.030259840190410614,0.9995420575141908,
4,Action_GRXZQJEU,Perceiving,1611258556.8020458,1611258565.842761,9.040715217590332,True,,,,,balea_bottle_0,,,,,,4,Action_GRXZQJEU,2.23999989827474,-0.4000000953674317,0.0,0.0,0.0,-0.2644749581813812,0.9643925428390504,
5,Action_TUIHNKJW,Perceiving,1611258588.6393075,1611258598.3660266,9.726719141006472,True,,,,,balea_bottle_0,,,,,,5,Action_TUIHNKJW,1.239999771118164,-0.440000057220459,0.0,0.0,0.0,0.2359542399644852,0.9717641472816468,
4,Action_NCDKYEZQ,Perceiving,1611259818.5827994,1611259828.5416837,9.958884239196776,True,,,,,balea_bottle_0,,,,,,4,Action_NCDKYEZQ,1.8399996439615884,-0.5199999809265137,0.0,0.0,0.0,-0.07406074553728104,0.997253715991974,
6,Action_QZEMNCGV,Perceiving,1611263704.8541405,1611263712.5978186,7.743677854537964,True,,,,,balea_bottle_0,,,,,,6,Action_QZEMNCGV,1.4800000508626303,-0.5199999809265137,0.0,0.0,0.0,0.14172837138175964,0.9899055957794191,
