,id_x,type,startTime,endTime,duration,success,failure,parent,next,previous,object_acted_on,object_type,bodyPartsUsed,arm,grasp,effort,id_y,action_task_id,t_x,t_y,t_z,q_x,q_y,q_z,q_w
2,Action_SGZLFNRX,Grasping,1600350065.2405589,1600350065.6926646,0.4521057605743408,False,CRAMGripperClosedCompletely,Action_GPEMFKRL,,,milk_1,, :LEFT,Front,,,2,Action_SGZLFNRX,0.3599996566772461,-0.4800000190734863,3.814697266402156e-09,0.0,0.0,-0.4282166659832001,0.9036760926246644
3,Action_YVBUFQSO,Grasping,1600350137.3525462,1600350137.9433956,0.5908493995666504,False,CRAMGripperClosedCompletely,Action_URVONDYS,,,milk_1,, :LEFT,Front,,,3,Action_YVBUFQSO,0.19999980926513672,-0.7600002288818359,3.814697266402156e-09,0.0,0.0,-0.2611634135246277,0.9652945995330809
5,Action_MRDUSCBT,Grasping,1600350153.0611832,1600350153.8363907,0.77520751953125,True,,Action_REFYZJMO,,,milk_1,, :LEFT,Front,,,5,Action_MRDUSCBT,0.6825986862182617,-0.9035919825236004,3.814697266402156e-09,0.0,0.0,-0.5207787156105042,0.8536917567253113
6,Action_ZFRLCMXU,Grasping,1600350056.4470065,1600350056.8935182,0.4465117454528809,False,CRAMGripperClosedCompletely,Action_YRNMCPHG,,,milk_1,, :LEFT,Front,,,6,Action_ZFRLCMXU,0.3599996566772461,-0.4800000190734863,3.814697266402156e-09,0.0,0.0,-0.4282166659832001,0.9036760926246644
7,Action_UCWLBFZV,Grasping,1600350126.1529932,1600350126.8221018,0.6691086292266846,False,CRAMGripperClosedCompletely,Action_JZTPHVKW,,,milk_1,, :LEFT,Front,,,7,Action_UCWLBFZV,0.19999980926513672,-0.7600002288818359,3.814697266402156e-09,0.0,0.0,-0.2611634135246277,0.9652945995330809
8,Action_HITMLEOR,Grasping,1600350111.7534196,1600350112.3025117,0.5490920543670654,False,CRAMGripperClosedCompletely,Action_RCNMHWZS,,,milk_1,, :LEFT,Front,,,8,Action_HITMLEOR,0.19999980926513672,-0.7600002288818359,3.814697266402156e-09,0.0,0.0,-0.2611634135246277,0.9652945995330809
10,Action_NIKDXPHY,Grasping,1600350088.4337664,1600350088.9217224,0.4879558086395264,False,CRAMGripperClosedCompletely,Action_OJNMTKFY,,,milk_1,, :LEFT,Front,,,10,Action_NIKDXPHY,0.3599996566772461,-0.4800000190734863,3.814697266402156e-09,0.0,0.0,-0.4282166659832001,0.9036760926246644
0,Action_PWQEHCIM,Grasping,1600398502.338857,1600398502.9568403,0.617983341217041,True,,Action_LZJOTIUQ,,,milk_1,, :LEFT,Front,,,0,Action_PWQEHCIM,0.3341603597005208,-1.0496997197469076,3.814697266402156e-09,0.0,0.0,-0.275228887796402,0.9613787531852722
0,Action_PBTCGUEL,Grasping,1600403436.6734142,1600403437.3393905,0.6659762859344482,True,,Action_JBOPDSIC,,,milk_1,, :LEFT,Front,,,0,Action_PBTCGUEL,0.2193719704945882,-1.2555805206298831,3.814697266402156e-09,0.0,0.0,-0.09729791432619096,0.9952552914619446
2,Action_YVNPLGFW,Grasping,1600403406.3972585,1600403406.8885717,0.4913134574890137,False,CRAMGripperClosedCompletely,Action_KBQRWNGZ,,,milk_1,, :LEFT,Front,,,2,Action_YVNPLGFW,0.31999969482421875,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.4003555476665497,0.9163599014282228
3,Action_JMPXISKZ,Grasping,1600403392.8515348,1600403393.3708184,0.5192832946777344,False,CRAMGripperClosedCompletely,Action_KMPFQLXC,,,milk_1,, :LEFT,Front,,,3,Action_JMPXISKZ,0.31999969482421875,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.4003555476665497,0.9163599014282228
4,Action_WSIURYEV,Grasping,1600403416.2514524,1600403416.7892563,0.5378038883209229,False,CRAMGripperClosedCompletely,Action_EIHPYOCG,,,milk_1,, :LEFT,Front,,,4,Action_WSIURYEV,0.31999969482421875,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.4003555476665497,0.9163599014282228
5,Action_REDHZQKW,Grasping,1600403383.5152216,1600403383.9727187,0.4574968814849854,False,CRAMGripperClosedCompletely,Action_IJBOFCHK,,,milk_1,, :LEFT,Front,,,5,Action_REDHZQKW,0.31999969482421875,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.4003555476665497,0.9163599014282228
1,Action_JEGVLBUW,Grasping,1600341203.581774,1600341204.0400586,0.4582846164703369,True,,Action_FKRXWZMD,,,milk_1,, :LEFT,Front,,,1,Action_JEGVLBUW,0.2033751328786214,-1.2708863576253255,3.814697266402156e-09,0.0,0.0,-0.08469337970018387,0.9964070916175842
0,Action_GFWPVOLM,Grasping,1600348803.183288,1600348803.8195214,0.6362335681915283,True,,Action_FLCNOZSX,,,milk_1,, :LEFT,Front,,,0,Action_GFWPVOLM,0.4493735313415527,-0.9315741221110028,3.814697266402156e-09,0.0,0.0,-0.4136001765727997,0.9104586243629456
0,Action_ROHPLQFM,Grasping,1600377514.5654533,1600377515.3105118,0.7450585365295409,True,,Action_FRUTISKL,,,milk_1,, :LEFT,Front,,,0,Action_ROHPLQFM,0.32838188807169594,-1.0948699951171874,3.814697266402156e-09,0.0,0.0,-0.16015614569187164,0.9870916604995728
1,Action_ICUDETOH,Grasping,1600377479.0418756,1600377479.6819575,0.6400818824768066,False,CRAMGripperClosedCompletely,Action_OVTDYGEJ,,,milk_1,, :LEFT,Front,,,1,Action_ICUDETOH,0.07999992370605469,-0.7200002670288086,3.814697266402156e-09,0.0,0.0,-0.2484427988529205,0.9686465859413148
2,Action_VQZJDSTY,Grasping,1600377464.608122,1600377465.1439567,0.5358347892761229,False,CRAMGripperClosedCompletely,Action_FWPVJGYX,,,milk_1,, :LEFT,Front,,,2,Action_VQZJDSTY,0.7599997202555339,-0.4800000190734863,3.814697266402156e-09,0.0,0.0,-0.6121619343757629,0.7907323837280273
3,Action_VXYWLNCH,Grasping,1600377491.3094175,1600377491.92102,0.6116023063659668,False,CRAMGripperClosedCompletely,Action_NLOGTBEU,,,milk_1,, :LEFT,Front,,,3,Action_VXYWLNCH,0.07999992370605469,-0.7200002670288086,3.814697266402156e-09,0.0,0.0,-0.2484427988529205,0.9686465859413148
4,Action_JPOBZQYK,Grasping,1600377440.5991426,1600377441.1099567,0.5108141899108887,False,CRAMGripperClosedCompletely,Action_VZCRBPQF,,,milk_1,, :LEFT,Front,,,4,Action_JPOBZQYK,0.5599999745686849,-0.5599999745686849,3.814697266402156e-09,0.0,0.0,-0.4906733334064484,0.8713436126708984
5,Action_HUYOBLVW,Grasping,1600377429.4899168,1600377430.0841262,0.5942094326019287,False,CRAMGripperClosedCompletely,Action_OXWYGISR,,,milk_1,, :LEFT,Front,,,5,Action_HUYOBLVW,0.5599999745686849,-0.5599999745686849,3.814697266402156e-09,0.0,0.0,-0.4906733334064484,0.8713436126708984
7,Action_HBVQMFRX,Grasping,1600377454.414903,1600377454.9368186,0.5219156742095947,False,CRAMGripperClosedCompletely,Action_QDWCKLHX,,,milk_1,, :LEFT,Front,,,7,Action_HBVQMFRX,0.7599997202555339,-0.4800000190734863,3.814697266402156e-09,0.0,0.0,-0.6121619343757629,0.7907323837280273
8,Action_DTNFCGWZ,Grasping,1600377398.9125974,1600377399.36152,0.4489223957061768,False,CRAMGripperClosedCompletely,Action_ZJSCUELB,,,milk_1,, :LEFT,Front,,,8,Action_DTNFCGWZ,0.7999997456868491,-0.3600001335144043,3.814697266402156e-09,0.0,0.0,-0.6437739133834839,0.7652157545089722
9,Action_HONWIXDS,Grasping,1600377413.8677075,1600377414.3855143,0.5178067684173584,False,CRAMGripperClosedCompletely,Action_NIRTUPWD,,,milk_1,, :LEFT,Front,,,9,Action_HONWIXDS,0.7999997456868491,-0.3600001335144043,3.814697266402156e-09,0.0,0.0,-0.6437739133834839,0.7652157545089722
0,Action_CIZTYLSP,Grasping,1600358572.7163625,1600358573.238007,0.5216445922851562,False,CRAMGripperClosedCompletely,Action_DJYBCTFM,,,milk_1,, :LEFT,Front,,,0,Action_CIZTYLSP,0.6799997965494792,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5632646679878235,0.8262765407562256
1,Action_TCIXREDK,Grasping,1600358541.0147085,1600358541.4428716,0.4281630516052246,False,CRAMGripperClosedCompletely,Action_OMQYRPZE,,,milk_1,, :LEFT,Front,,,1,Action_TCIXREDK,0.6799997965494792,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5632646679878235,0.8262765407562256
3,Action_NZKXSPDL,Grasping,1600358623.2144248,1600358623.7875485,0.5731236934661865,False,CRAMGripperClosedCompletely,Action_ZXMOYVBP,,,milk_1,, :LEFT,Front,,,3,Action_NZKXSPDL,0.39999961853027344,-0.5999998728434245,3.814697266402156e-09,0.0,0.0,-0.4028212130069733,0.9152786731719972
4,Action_SMKNJFYW,Grasping,1600358549.6704168,1600358550.1012454,0.4308285713195801,False,CRAMGripperClosedCompletely,Action_JUHCKZLR,,,milk_1,, :LEFT,Front,,,4,Action_SMKNJFYW,0.6799997965494792,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5632646679878235,0.8262765407562256
5,Action_IEKOZUSN,Grasping,1600358597.0745552,1600358597.6489186,0.5743634700775146,False,CRAMGripperClosedCompletely,Action_RKXQLVZP,,,milk_1,, :LEFT,Front,,,5,Action_IEKOZUSN,0.6799997965494792,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5632646679878235,0.8262765407562256
6,Action_UNPQCEKS,Grasping,1600358586.6441126,1600358587.1867783,0.5426654815673828,False,CRAMGripperClosedCompletely,Action_JDQLYWHR,,,milk_1,, :LEFT,Front,,,6,Action_UNPQCEKS,0.6799997965494792,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5632646679878235,0.8262765407562256
7,Action_CXYGRDKU,Grasping,1600358638.4160006,1600358639.0859847,0.6699841022491455,True,,Action_GQPHWLDJ,,,milk_1,, :LEFT,Front,,,7,Action_CXYGRDKU,0.274923833211263,-1.1010031382242838,3.814697266402156e-09,0.0,0.0,-0.2179274260997772,0.9759649634361268
8,Action_XDRMSJTO,Grasping,1600358562.9651165,1600358563.4445477,0.47943115234375,False,CRAMGripperClosedCompletely,Action_EGCBFLUZ,,,milk_1,, :LEFT,Front,,,8,Action_XDRMSJTO,0.6799997965494792,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5632646679878235,0.8262765407562256
9,Action_RPXTUBQW,Grasping,1600358611.5861995,1600358612.2399542,0.6537547111511229,False,CRAMGripperClosedCompletely,Action_OLTYIKPR,,,milk_1,, :LEFT,Front,,,9,Action_RPXTUBQW,0.39999961853027344,-0.5999998728434245,3.814697266402156e-09,0.0,0.0,-0.4028212428092957,0.9152786731719972
1,Action_RGELSOKZ,Grasping,1600355466.5900831,1600355467.1432252,0.5531423091888428,True,,Action_YVUSNKJR,,,milk_1,, :LEFT,Front,,,1,Action_RGELSOKZ,0.583796501159668,-0.9004902521769206,3.814697266402156e-09,0.0,0.0,-0.4350671172142029,0.9003980159759521
0,Action_SBLVNXOY,Grasping,1600367737.8615062,1600367738.289952,0.4284458160400391,False,CRAMGripperClosedCompletely,Action_BRNEKJHY,,,milk_1,, :LEFT,Front,,,0,Action_SBLVNXOY,0.2799997329711914,-0.5999998728434245,3.814697266402156e-09,0.0,0.0,-0.3568866550922394,0.9341477155685424
1,Action_VTOJNZHY,Grasping,1600367750.912563,1600367751.3820677,0.4695045948028565,False,CRAMGripperClosedCompletely,Action_WNOCIUKE,,,milk_1,, :LEFT,Front,,,1,Action_VTOJNZHY,0.2799997329711914,-0.5999998728434245,3.814697266402156e-09,0.0,0.0,-0.3568867743015289,0.9341476559638976
2,Action_JFCLOKVM,Grasping,1600367760.8787212,1600367761.3857703,0.5070490837097168,False,CRAMGripperClosedCompletely,Action_WCTMGIXR,,,milk_1,, :LEFT,Front,,,2,Action_JFCLOKVM,0.2799997329711914,-0.5999998728434245,3.814697266402156e-09,0.0,0.0,-0.35688671469688416,0.9341476559638976
3,Action_CKXNSPYG,Grasping,1600367833.2059395,1600367834.013934,0.8079943656921387,True,,Action_MBUQFZXY,,,milk_1,, :LEFT,Front,,,3,Action_CKXNSPYG,0.32838188807169594,-1.0948699951171874,3.814697266402156e-09,0.0,0.0,-0.16015614569187164,0.9870916604995728
4,Action_QMPJBYXW,Grasping,1600367774.2744539,1600367774.8455143,0.5710601806640625,False,CRAMGripperClosedCompletely,Action_PTHGRMCU,,,milk_1,, :LEFT,Front,,,4,Action_QMPJBYXW,0.7599997202555339,-0.4800000190734863,3.814697266402156e-09,0.0,0.0,-0.6121619343757629,0.7907323837280273
5,Action_PNMREQLT,Grasping,1600367785.7398179,1600367786.283618,0.5438001155853271,False,CRAMGripperClosedCompletely,Action_FCEMGYUP,,,milk_1,, :LEFT,Front,,,5,Action_PNMREQLT,0.7599997202555339,-0.4800000190734863,3.814697266402156e-09,0.0,0.0,-0.6121619343757629,0.7907323837280273
6,Action_GYTHFXUP,Grasping,1600367811.2277946,1600367811.854336,0.6265413761138916,False,CRAMGripperClosedCompletely,Action_SWDVBJPT,,,milk_1,, :LEFT,Front,,,6,Action_GYTHFXUP,0.07999992370605469,-0.7200002670288086,3.814697266402156e-09,0.0,0.0,-0.2484427988529205,0.9686465859413148
8,Action_JMWFYRVO,Grasping,1600367800.2998278,1600367800.8834937,0.5836656093597412,False,CRAMGripperClosedCompletely,Action_XEOTJFVH,,,milk_1,, :LEFT,Front,,,8,Action_JMWFYRVO,0.07999992370605469,-0.7200002670288086,3.814697266402156e-09,0.0,0.0,-0.2484427988529205,0.9686465859413148
9,Action_SHVWUEGK,Grasping,1600367727.1118352,1600367727.7173212,0.6054859161376953,False,CRAMGripperClosedCompletely,Action_RVHWMSFN,,,milk_1,, :LEFT,Front,,,9,Action_SHVWUEGK,0.2799997329711914,-0.5999998728434245,3.814697266402156e-09,0.0,0.0,-0.3568867743015289,0.9341476559638976
2,Action_GXNCJWZR,Grasping,1600379640.6814065,1600379641.1600864,0.47867989540100103,True,,Action_FCTZSMKG,,,milk_1,, :LEFT,Front,,,2,Action_GXNCJWZR,0.2033751328786214,-1.2708863576253255,3.814697266402156e-09,0.0,0.0,-0.08469337970018387,0.9964070916175842
2,Action_DGCTPLMF,Grasping,1600371325.9270627,1600371326.3880482,0.4609854221343994,True,,Action_GMFEQNKH,,,milk_1,, :LEFT,Front,,,2,Action_DGCTPLMF,0.31999969482421875,-1.200000254313151,3.814697266402156e-09,0.0,0.0,0.004024721682071686,0.9999918937683104
0,Action_HQBETUFK,Grasping,1600349569.261665,1600349569.7621872,0.5005221366882324,True,,Action_ZIVYHRQF,,,milk_1,, :LEFT,Front,,,0,Action_HQBETUFK,0.21144059499104814,-1.3640557607014974,3.814697266402156e-09,0.0,0.0,-0.0211787186563015,0.9997757077217102
0,Action_ZVHCLUES,Grasping,1600344074.8320026,1600344075.4038389,0.5718364715576172,False,CRAMGripperClosedCompletely,Action_DCLGPWNY,,,milk_1,, :LEFT,Front,,,0,Action_ZVHCLUES,0.31999969482421875,-0.5999998728434245,3.814697266402156e-09,0.0,0.0,-0.3712820708751679,0.9285200834274292
2,Action_PBVGEIJD,Grasping,1600344014.2268546,1600344014.7001305,0.473275899887085,False,CRAMGripperClosedCompletely,Action_DEYVTWFH,,,milk_1,, :LEFT,Front,,,2,Action_PBVGEIJD,0.039999961853027344,-0.880000114440918,3.814697266402156e-09,0.0,0.0,-0.16667698323726654,0.986011564731598
4,Action_SOZRHJVP,Grasping,1600344064.119707,1600344064.7491364,0.6294293403625488,False,CRAMGripperClosedCompletely,Action_UKSWFXTG,,,milk_1,, :LEFT,Front,,,4,Action_SOZRHJVP,0.31999969482421875,-0.5999998728434245,3.814697266402156e-09,0.0,0.0,-0.3712820708751679,0.9285201430320741
5,Action_CIMPLSRT,Grasping,1600344023.7086942,1600344024.26451,0.5558156967163086,False,CRAMGripperClosedCompletely,Action_IRVFZNUM,,,milk_1,, :LEFT,Front,,,5,Action_CIMPLSRT,0.039999961853027344,-0.880000114440918,3.814697266402156e-09,0.0,0.0,-0.16667671501636505,0.9860116243362428
6,Action_ZBNTSXUV,Grasping,1600344050.022124,1600344050.5837936,0.5616695880889893,False,CRAMGripperClosedCompletely,Action_GYZWIJRT,,,milk_1,, :LEFT,Front,,,6,Action_ZBNTSXUV,0.039999961853027344,-0.880000114440918,3.814697266402156e-09,0.0,0.0,-0.16667695343494415,0.986011564731598
7,Action_YXZGDECO,Grasping,1600344096.977274,1600344097.7116342,0.7343602180480957,True,,Action_FOJDXTZV,,,milk_1,, :LEFT,Front,,,7,Action_YXZGDECO,0.2835785547892253,-1.1940814971923828,3.814697266402156e-09,0.0,0.0,-0.0764809250831604,0.9970710277557372
8,Action_TZXEKUOF,Grasping,1600344038.73208,1600344039.5027995,0.7707195281982422,False,CRAMGripperClosedCompletely,Action_MHYZTWXV,,,milk_1,, :LEFT,Front,,,8,Action_TZXEKUOF,0.039999961853027344,-0.880000114440918,3.814697266402156e-09,0.0,0.0,-0.16667698323726654,0.986011564731598
0,Action_KYTFPIDS,Grasping,1600377100.5546546,1600377101.0325994,0.4779448509216309,False,CRAMGripperClosedCompletely,Action_NRBTVGUZ,,,milk_1,, :LEFT,Front,,,0,Action_KYTFPIDS,0.39999961853027344,-0.5599999745686849,3.814697266402156e-09,0.0,0.0,-0.4175471663475037,0.908655285835266
1,Action_CFUIQXWE,Grasping,1600377165.9417944,1600377166.5473354,0.6055412292480469,True,,Action_STQOFIGN,,,milk_1,, :LEFT,Front,,,1,Action_CFUIQXWE,0.3582265853881836,-1.00024782816569,3.814697266402156e-09,0.0,0.0,-0.3192286193370819,0.947677731513977
2,Action_TMQSFKGJ,Grasping,1600377139.4759312,1600377139.9453406,0.4694094657897949,False,CRAMGripperClosedCompletely,Action_WQNUTSHZ,,,milk_1,, :LEFT,Front,,,2,Action_TMQSFKGJ,0.6399998982747396,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5423122644424438,0.8401770591735841
3,Action_LZSWIKGO,Grasping,1600377124.5026927,1600377125.0113237,0.5086309909820557,False,CRAMGripperClosedCompletely,Action_HWJLUPZV,,,milk_1,, :LEFT,Front,,,3,Action_LZSWIKGO,0.11999988555908205,-0.6400003433227539,3.814697266402156e-09,0.0,0.0,-0.2917705774307251,0.956488311290741
4,Action_PGTJZDIN,Grasping,1600377090.6905587,1600377091.0937195,0.40316081047058105,False,CRAMGripperClosedCompletely,Action_YVXMRGFU,,,milk_1,, :LEFT,Front,,,4,Action_PGTJZDIN,0.39999961853027344,-0.5599999745686849,3.814697266402156e-09,0.0,0.0,-0.4175471663475037,0.908655285835266
6,Action_UXICBGSV,Grasping,1600377113.882544,1600377114.339599,0.4570548534393311,False,CRAMGripperClosedCompletely,Action_WOTKVIDH,,,milk_1,, :LEFT,Front,,,6,Action_UXICBGSV,0.11999988555908205,-0.6400003433227539,3.814697266402156e-09,0.0,0.0,-0.2917705774307251,0.956488311290741
7,Action_DRYFVMZS,Grasping,1600377150.3903108,1600377150.967243,0.5769321918487549,False,CRAMGripperClosedCompletely,Action_RHVOYBST,,,milk_1,, :LEFT,Front,,,7,Action_DRYFVMZS,0.6399998982747396,-0.5199999809265137,3.814697266402156e-09,0.0,0.0,-0.5423122048377991,0.8401770591735841
1,Action_RQYUGSVH,Grasping,1600407469.9271688,1600407470.427333,0.5001640319824219,True,,Action_DFQSVKME,,,milk_1,, :LEFT,Front,,,1,Action_RQYUGSVH,0.476153564453125,-0.9146926879882812,3.814697266402156e-09,0.0,0.0,-0.4618102312088013,0.8869787454605103
2,Action_PCFWQZXL,Grasping,1600368704.3005886,1600368704.7622824,0.4616935253143311,True,,Action_JUWXSPRG,,,milk_1,, :LEFT,Front,,,2,Action_PCFWQZXL,0.21144059499104814,-1.3640557607014974,3.814697266402156e-09,0.0,0.0,-0.0211787186563015,0.9997757077217102
0,Action_ZUPVYWJL,Grasping,1600410049.951105,1600410050.5209525,0.5698473453521729,True,,Action_FZBWXEKL,,,milk_1,, :LEFT,Front,,,0,Action_ZUPVYWJL,0.21144059499104814,-1.3640557607014974,3.814697266402156e-09,0.0,0.0,-0.0211787186563015,0.9997757077217102
1,Action_VDYQJXHO,Grasping,1600343857.5435722,1600343858.10733,0.563758134841919,True,,Action_HRLGYNSI,,,milk_1,, :LEFT,Front,,,1,Action_VDYQJXHO,0.5540705998738606,-0.9047753651936848,3.814697266402156e-09,0.0,0.0,-0.5063388347625732,0.8623346090316772
0,Action_UMWDGJET,Grasping,1600336485.164283,1600336485.811147,0.6468639373779297,True,,Action_QCWFVOGI,,,milk_1,, :LEFT,Front,,,0,Action_UMWDGJET,0.4193767229715983,-1.0021784464518229,3.814697266402156e-09,0.0,0.0,-0.3507932424545288,0.9364529252052308
2,Action_VWLUTNYD,Grasping,1600366330.646219,1600366331.098234,0.4520149230957031,True,,Action_YJBPUCOD,,,milk_1,, :LEFT,Front,,,2,Action_VWLUTNYD,0.21144059499104814,-1.3640557607014974,3.814697266402156e-09,0.0,0.0,-0.0211787186563015,0.9997757077217102
1,Action_VHEZKOWM,Grasping,1600358798.8174226,1600358799.3285496,0.5111267566680908,True,,Action_XDCQJSIL,,,milk_1,, :LEFT,Front,,,1,Action_VHEZKOWM,0.2994973182678223,-1.1300122578938805,3.814697266402156e-09,0.0,0.0,-0.0501243956387043,0.9987429976463318
1,Action_OJDQPMTR,Grasping,1600357689.8800502,1600357690.4141672,0.5341169834136963,True,,Action_EBSYVUXQ,,,milk_1,, :LEFT,Front,,,1,Action_OJDQPMTR,0.31999969482421875,-1.200000254313151,3.814697266402156e-09,0.0,0.0,0.004024721682071686,0.9999918937683104
1,Action_KVMOYHQN,Grasping,1600377685.1941586,1600377685.716738,0.5225794315338135,True,,Action_WLDICRJO,,,milk_1,, :LEFT,Front,,,1,Action_KVMOYHQN,0.3712635993957519,-1.0518030166625976,3.814697266402156e-09,0.0,0.0,-0.2057496011257172,0.9786046743392944
0,Action_IPLWUNFE,Grasping,1600402959.1129026,1600402959.6460571,0.5331544876098633,True,,Action_SNGYVUQX,,,milk_1,, :LEFT,Front,,,0,Action_IPLWUNFE,0.5171773910522461,-0.9298660914103192,3.814697266402156e-09,0.0,0.0,-0.3684827387332916,0.9296346306800842
1,Action_QCXGDZTW,Grasping,1600365686.7587588,1600365687.2857091,0.5269503593444824,False,CRAMGripperClosedCompletely,Action_VKUPGLIN,,,milk_1,, :LEFT,Front,,,1,Action_QCXGDZTW,0.7199998219807943,-0.4800000190734863,3.814697266402156e-09,0.0,0.0,-0.477885365486145,0.878422200679779
2,Action_CMJSXLPK,Grasping,1600365662.3437855,1600365662.8018155,0.4580299854278565,False,CRAMGripperClosedCompletely,Action_MUQYNXSH,,,milk_1,, :LEFT,Front,,,2,Action_CMJSXLPK,0.7199998219807943,-0.4800000190734863,3.814697266402156e-09,0.0,0.0,-0.477885365486145,0.878422200679779
3,Action_GBOUYELS,Grasping,1600365676.3525238,1600365676.9414265,0.5889027118682861,False,CRAMGripperClosedCompletely,Action_XQVKEDPY,,,milk_1,, :LEFT,Front,,,3,Action_GBOUYELS,0.7199998219807943,-0.4800000190734863,3.814697266402156e-09,0.0,0.0,-0.477885365486145,0.878422200679779
4,Action_DOWEBGHY,Grasping,1600365700.9154654,1600365701.4926221,0.5771567821502686,True,,Action_NDEGPWZQ,,,milk_1,, :LEFT,Front,,,4,Action_DOWEBGHY,0.32838188807169594,-1.0948699951171874,3.814697266402156e-09,0.0,0.0,-0.16015614569187164,0.9870916604995728
5,Action_EFTSDMRY,Grasping,1600365652.9614403,1600365653.5699685,0.6085278987884521,False,CRAMGripperClosedCompletely,Action_YXEMSNOK,,,milk_1,, :LEFT,Front,,,5,Action_EFTSDMRY,0.7199998219807943,-0.4800000190734863,3.814697266402156e-09,0.0,0.0,-0.477885365486145,0.878422200679779
2,Action_PJGOKQNL,Grasping,1600384111.558813,1600384112.0578387,0.4990255832672119,True,,Action_XRUFHEDI,,,milk_1,, :LEFT,Front,,,2,Action_PJGOKQNL,0.2835785547892253,-1.1940814971923828,3.814697266402156e-09,0.0,0.0,-0.0764809250831604,0.9970710277557372
0,Action_QKDMXTJF,Grasping,1600376083.3512206,1600376083.899027,0.5478067398071289,False,CRAMGripperClosedCompletely,Action_XWYTQFNH,,,milk_1,, :LEFT,Front,,,0,Action_QKDMXTJF,0.2205783208211263,-1.2054337819417318,3.814697266402156e-09,0.0,0.0,-0.1322302669286728,0.9912190437316896
1,Action_KYZMNUPC,Grasping,1600376096.58492,1600376097.0859761,0.5010561943054199,False,CRAMGripperClosedCompletely,Action_RIGYPMUL,,,milk_1,, :LEFT,Front,,,1,Action_KYZMNUPC,0.2205783208211263,-1.2054337819417318,3.814697266402156e-09,0.0,0.0,-0.1322302669286728,0.9912190437316896
3,Action_VKMTURXS,Grasping,1600376110.5484526,1600376111.0699303,0.5214774608612059,False,CRAMGripperClosedCompletely,Action_NTIOURFC,,,milk_1,, :LEFT,Front,,,3,Action_VKMTURXS,0.2205783208211263,-1.2054337819417318,3.814697266402156e-09,0.0,0.0,-0.1322302669286728,0.9912190437316896
4,Action_ERVQDKBG,Grasping,1600376070.052356,1600376070.524186,0.471829891204834,False,CRAMGripperClosedCompletely,Action_QZVBLUNJ,,,milk_1,, :LEFT,Front,,,4,Action_ERVQDKBG,0.2205783208211263,-1.2054337819417318,3.814697266402156e-09,0.0,0.0,-0.1322302669286728,0.9912190437316896
5,Action_KQUIBZWF,Grasping,1600376124.9756873,1600376125.5453637,0.569676399230957,True,,Action_UMHZPKWC,,,milk_1,, :LEFT,Front,,,5,Action_KQUIBZWF,0.583796501159668,-0.9004902521769206,3.814697266402156e-09,0.0,0.0,-0.4350671172142029,0.9003980159759521
0,Action_NEFJOVYR,Grasping,1600331466.2225118,1600331466.6952872,0.4727754592895508,True,,Action_KBSYOFHI,,,milk_1,, :LEFT,Front,,,0,Action_NEFJOVYR,0.2033751328786214,-1.2708863576253255,3.814697266402156e-09,0.0,0.0,-0.08469337970018387,0.9964070916175842
0,Action_SRLJGHQY,Grasping,1600393776.2857888,1600393776.8787444,0.5929555892944336,True,,Action_HPMBLOUX,,,milk_1,, :LEFT,Front,,,0,Action_SRLJGHQY,0.21885135968526204,-1.3188786824544272,3.814697266402156e-09,0.0,0.0,-0.05294527485966682,0.9985973834991456
1,Action_BVSEFXPW,Grasping,1600393730.7757435,1600393731.2378662,0.4621224403381348,False,CRAMGripperClosedCompletely,Action_CMLHYQGR,,,milk_1,, :LEFT,Front,,,1,Action_BVSEFXPW,0.3599996566772461,-0.5999998728434245,3.814697266402156e-09,0.0,0.0,-0.38657858967781067,0.9222564697265624
2,Action_TKYVOCFN,Grasping,1600393761.4944985,1600393761.9946609,0.5001626014709473,False,CRAMGripperClosedCompletely,Action_WTUOEXQP,,,milk_1,, :LEFT,Front,,,2,Action_TKYVOCFN,0.3599996566772461,-0.5999998728434245,3.814697266402156e-09,0.0,0.0,-0.38657858967781067,0.9222564697265624
4,Action_NZQIEHTO,Grasping,1600393752.5390706,1600393753.0421739,0.5031034946441649,False,CRAMGripperClosedCompletely,Action_JDRXWIFU,,,milk_1,, :LEFT,Front,,,4,Action_NZQIEHTO,0.3599996566772461,-0.5999998728434245,3.814697266402156e-09,0.0,0.0,-0.38657858967781067,0.9222564697265624
6,Action_VPOGIUJF,Grasping,1600393739.9170365,1600393740.3778715,0.4608352184295654,False,CRAMGripperClosedCompletely,Action_LDVBEZQS,,,milk_1,, :LEFT,Front,,,6,Action_VPOGIUJF,0.3599996566772461,-0.5999998728434245,3.814697266402156e-09,0.0,0.0,-0.38657858967781067,0.9222564697265624
